Date,store,product,number_sold
2012-10-13,0,1,735
2012-10-14,0,1,724
2012-10-15,0,1,737
2012-10-16,0,1,745
2012-10-17,0,1,757
2012-10-18,0,1,749
2012-10-19,0,1,739
2012-10-20,0,1,722
2012-10-21,0,1,742
2012-10-22,0,1,751
2012-10-23,0,1,774
2012-10-24,0,1,758
2012-10-25,0,1,759
2012-10-26,0,1,754
2012-10-27,0,1,723
2012-10-28,0,1,742
2012-10-29,0,1,747
2012-10-30,0,1,750
2012-10-31,0,1,765
2012-11-01,0,1,770
2012-11-02,0,1,738
2012-11-03,0,1,742
2012-11-04,0,1,750
2012-11-05,0,1,744
2012-11-06,0,1,737
2012-11-07,0,1,758
2012-11-08,0,1,745
2012-11-09,0,1,731
2012-11-10,0,1,756
2012-11-11,0,1,765
2012-11-12,0,1,760
2012-11-13,0,1,765
2012-11-14,0,1,767
2012-11-15,0,1,758
2012-11-16,0,1,757
2012-11-17,0,1,748
2012-11-18,0,1,744
2012-11-19,0,1,770
2012-11-20,0,1,770
2012-11-21,0,1,791
2012-11-22,0,1,753
2012-11-23,0,1,741
2012-11-24,0,1,765
2012-11-25,0,1,752
2012-11-26,0,1,773
2012-11-27,0,1,785
2012-11-28,0,1,753
2012-11-29,0,1,754
2012-11-30,0,1,740
2012-12-01,0,1,752
2012-12-02,0,1,748
2012-12-03,0,1,741
2012-12-04,0,1,768
2012-12-05,0,1,781
2012-12-06,0,1,755
2012-12-07,0,1,771
2012-12-08,0,1,762
2012-12-09,0,1,756
2012-12-10,0,1,752
2012-12-11,0,1,763
2012-12-12,0,1,791
2012-12-13,0,1,762
2012-12-14,0,1,765
2012-12-15,0,1,753
2012-12-16,0,1,746
2012-12-17,0,1,770
2012-12-18,0,1,785
2012-12-19,0,1,781
2012-12-20,0,1,783
2012-12-21,0,1,762
2012-12-22,0,1,756
2012-12-23,0,1,763
2012-12-24,0,1,761
2012-12-25,0,1,764
2012-12-26,0,1,755
2012-12-27,0,1,777
2012-12-28,0,1,761
2012-12-29,0,1,741
2012-12-30,0,1,740
2012-12-31,0,1,781
2013-01-01,0,1,780
2013-01-02,0,1,774
2013-01-03,0,1,752
2013-01-04,0,1,758
2013-01-05,0,1,746
2013-01-06,0,1,754
2013-01-07,0,1,761
2013-01-08,0,1,762
2013-01-09,0,1,756
2013-01-10,0,1,773
2013-01-11,0,1,762
2013-01-12,0,1,761
2013-01-13,0,1,768
2013-01-14,0,1,773
2013-01-15,0,1,785
2013-01-16,0,1,778
2013-01-17,0,1,770
2013-01-18,0,1,755
2013-01-19,0,1,742
2013-01-20,0,1,762
2013-01-21,0,1,758
2013-01-22,0,1,787
2013-01-23,0,1,763
2013-01-24,0,1,766
2013-01-25,0,1,760
2013-01-26,0,1,738
2013-01-27,0,1,747
2013-01-28,0,1,740
2013-01-29,0,1,768
2013-01-30,0,1,768
2013-01-31,0,1,769
2013-02-01,0,1,748
2013-02-02,0,1,741
2013-02-03,0,1,749
2013-02-04,0,1,762
2013-02-05,0,1,752
2013-02-06,0,1,768
2013-02-07,0,1,765
2013-02-08,0,1,761
2013-02-09,0,1,745
2013-02-10,0,1,751
2013-02-11,0,1,767
2013-02-12,0,1,753
2013-02-13,0,1,761
2013-02-14,0,1,777
2013-02-15,0,1,754
2013-02-16,0,1,756
2013-02-17,0,1,750
2013-02-18,0,1,762
2013-02-19,0,1,762
2013-02-20,0,1,756
2013-02-21,0,1,752
2013-02-22,0,1,745
2013-02-23,0,1,750
2013-02-24,0,1,744
2013-02-25,0,1,749
2013-02-26,0,1,755
2013-02-27,0,1,758
2013-02-28,0,1,767
2013-03-01,0,1,735
2013-03-02,0,1,751
2013-03-03,0,1,737
2013-03-04,0,1,743
2013-03-05,0,1,750
2013-03-06,0,1,739
2013-03-07,0,1,741
2013-03-08,0,1,740
2013-03-09,0,1,731
2013-03-10,0,1,751
2013-03-11,0,1,734
2013-03-12,0,1,746
2013-03-13,0,1,743
2013-03-14,0,1,757
2013-03-15,0,1,724
2013-03-16,0,1,737
2013-03-17,0,1,746
2013-03-18,0,1,753
2013-03-19,0,1,746
2013-03-20,0,1,762
2013-03-21,0,1,731
2013-03-22,0,1,728
2013-03-23,0,1,724
2013-03-24,0,1,733
2013-03-25,0,1,714
2013-03-26,0,1,750
2013-03-27,0,1,754
2013-03-28,0,1,734
2013-03-29,0,1,743
2013-03-30,0,1,731
2013-03-31,0,1,717
2013-04-01,0,1,725
2013-04-02,0,1,731
2013-04-03,0,1,741
2013-04-04,0,1,742
2013-04-05,0,1,733
2013-04-06,0,1,716
2013-04-07,0,1,724
2013-04-08,0,1,722
2013-04-09,0,1,749
2013-04-10,0,1,730
2013-04-11,0,1,729
2013-04-12,0,1,720
2013-04-13,0,1,706
2013-04-14,0,1,718
2013-04-15,0,1,732
2013-04-16,0,1,727
2013-04-17,0,1,713
2013-04-18,0,1,723
2013-04-19,0,1,712
2013-04-20,0,1,715
2013-04-21,0,1,725
2013-04-22,0,1,713
2013-04-23,0,1,724
2013-04-24,0,1,727
2013-04-25,0,1,708
2013-04-26,0,1,719
2013-04-27,0,1,708
2013-04-28,0,1,702
2013-04-29,0,1,703
2013-04-30,0,1,722
2013-05-01,0,1,731
2013-05-02,0,1,723
2013-05-03,0,1,700
2013-05-04,0,1,704
2013-05-05,0,1,713
2013-05-06,0,1,726
2013-05-07,0,1,734
2013-05-08,0,1,722
2013-05-09,0,1,726
2013-05-10,0,1,695
2013-05-11,0,1,710
2013-05-12,0,1,721
2013-05-13,0,1,710
2013-05-14,0,1,730
2013-05-15,0,1,730
2013-05-16,0,1,719
2013-05-17,0,1,723
2013-05-18,0,1,699
2013-05-19,0,1,700
2013-05-20,0,1,723
2013-05-21,0,1,717
2013-05-22,0,1,702
2013-05-23,0,1,710
2013-05-24,0,1,733
2013-05-25,0,1,675
2013-05-26,0,1,713
2013-05-27,0,1,700
2013-05-28,0,1,716
2013-05-29,0,1,720
2013-05-30,0,1,694
2013-05-31,0,1,686
2013-06-01,0,1,688
2013-06-02,0,1,697
2013-06-03,0,1,687
2013-06-04,0,1,715
2013-06-05,0,1,716
2013-06-06,0,1,709
2013-06-07,0,1,702
2013-06-08,0,1,682
2013-06-09,0,1,693
2013-06-10,0,1,702
2013-06-11,0,1,715
2013-06-12,0,1,710
2013-06-13,0,1,721
2013-06-14,0,1,704
2013-06-15,0,1,695
2013-06-16,0,1,700
2013-06-17,0,1,717
2013-06-18,0,1,695
2013-06-19,0,1,704
2013-06-20,0,1,700
2013-06-21,0,1,690
2013-06-22,0,1,684
2013-06-23,0,1,700
2013-06-24,0,1,695
2013-06-25,0,1,712
2013-06-26,0,1,702
2013-06-27,0,1,690
2013-06-28,0,1,709
2013-06-29,0,1,711
2013-06-30,0,1,696
2013-07-01,0,1,705
2013-07-02,0,1,723
2013-07-03,0,1,712
2013-07-04,0,1,714
2013-07-05,0,1,704
2013-07-06,0,1,706
2013-07-07,0,1,697
2013-07-08,0,1,703
2013-07-09,0,1,712
2013-07-10,0,1,694
2013-07-11,0,1,694
2013-07-12,0,1,711
2013-07-13,0,1,707
2013-07-14,0,1,699
2013-07-15,0,1,691
2013-07-16,0,1,718
2013-07-17,0,1,709
2013-07-18,0,1,692
2013-07-19,0,1,704
2013-07-20,0,1,703
2013-07-21,0,1,704
2013-07-22,0,1,698
2013-07-23,0,1,702
2013-07-24,0,1,696
2013-07-25,0,1,720
2013-07-26,0,1,701
2013-07-27,0,1,711
2013-07-28,0,1,695
2013-07-29,0,1,720
2013-07-30,0,1,691
2013-07-31,0,1,712
2013-08-01,0,1,699
2013-08-02,0,1,695
2013-08-03,0,1,684
2013-08-04,0,1,693
2013-08-05,0,1,724
2013-08-06,0,1,705
2013-08-07,0,1,723
2013-08-08,0,1,689
2013-08-09,0,1,727
2013-08-10,0,1,699
2013-08-11,0,1,710
2013-08-12,0,1,719
2013-08-13,0,1,707
2013-08-14,0,1,719
2013-08-15,0,1,709
2013-08-16,0,1,699
2013-08-17,0,1,687
2013-08-18,0,1,703
2013-08-19,0,1,717
2013-08-20,0,1,725
2013-08-21,0,1,720
2013-08-22,0,1,718
2013-08-23,0,1,711
2013-08-24,0,1,697
2013-08-25,0,1,691
2013-08-26,0,1,707
2013-08-27,0,1,703
2013-08-28,0,1,729
2013-08-29,0,1,742
2013-08-30,0,1,721
2013-08-31,0,1,705
2013-09-01,0,1,710
2013-09-02,0,1,727
2013-09-03,0,1,716
2013-09-04,0,1,725
2013-09-05,0,1,699
2013-09-06,0,1,703
2013-09-07,0,1,705
2013-09-08,0,1,719
2013-09-09,0,1,711
2013-09-10,0,1,731
2013-09-11,0,1,729
2013-09-12,0,1,742
2013-09-13,0,1,707
2013-09-14,0,1,694
2013-09-15,0,1,692
2013-09-16,0,1,721
2013-09-17,0,1,740
2013-09-18,0,1,733
2013-09-19,0,1,734
2013-09-20,0,1,721
2013-09-21,0,1,721
2013-09-22,0,1,705
2013-09-23,0,1,746
2013-09-24,0,1,737
2013-09-25,0,1,721
2013-09-26,0,1,711
2013-09-27,0,1,731
2013-09-28,0,1,721
2013-09-29,0,1,721
2013-09-30,0,1,744
2013-10-01,0,1,730
2013-10-02,0,1,730
2013-10-03,0,1,742
2013-10-04,0,1,735
2013-10-05,0,1,713
2013-10-06,0,1,735
2013-10-07,0,1,753
2013-10-08,0,1,736
2013-10-09,0,1,736
2013-10-10,0,1,731
2013-10-11,0,1,741
2013-10-12,0,1,738
2013-10-13,0,1,720
2013-10-14,0,1,749
2013-10-15,0,1,756
2013-10-16,0,1,748
2013-10-17,0,1,720
2013-10-18,0,1,744
2013-10-19,0,1,717
2013-10-20,0,1,742
2013-10-21,0,1,751
2013-10-22,0,1,757
2013-10-23,0,1,723
2013-10-24,0,1,738
2013-10-25,0,1,747
2013-10-26,0,1,736
2013-10-27,0,1,723
2013-10-28,0,1,740
2013-10-29,0,1,750
2013-10-30,0,1,735
2013-10-31,0,1,766
2013-11-01,0,1,751
2013-11-02,0,1,741
2013-11-03,0,1,734
2013-11-04,0,1,744
2013-11-05,0,1,747
2013-11-06,0,1,746
2013-11-07,0,1,754
2013-11-08,0,1,757
2013-11-09,0,1,741
2013-11-10,0,1,740
2013-11-11,0,1,752
2013-11-12,0,1,764
2013-11-13,0,1,753
2013-11-14,0,1,741
2013-11-15,0,1,758
2013-11-16,0,1,732
2013-11-17,0,1,753
2013-11-18,0,1,752
2013-11-19,0,1,750
2013-11-20,0,1,775
2013-11-21,0,1,767
2013-11-22,0,1,757
2013-11-23,0,1,752
2013-11-24,0,1,754
2013-11-25,0,1,746
2013-11-26,0,1,756
2013-11-27,0,1,747
2013-11-28,0,1,763
2013-11-29,0,1,768
2013-11-30,0,1,746
2013-12-01,0,1,754
2013-12-02,0,1,752
2013-12-03,0,1,759
2013-12-04,0,1,762
2013-12-05,0,1,747
2013-12-06,0,1,767
2013-12-07,0,1,752
2013-12-08,0,1,763
2013-12-09,0,1,762
2013-12-10,0,1,757
2013-12-11,0,1,763
2013-12-12,0,1,747
2013-12-13,0,1,765
2013-12-14,0,1,754
2013-12-15,0,1,747
2013-12-16,0,1,745
2013-12-17,0,1,760
2013-12-18,0,1,757
2013-12-19,0,1,765
2013-12-20,0,1,747
2013-12-21,0,1,774
2013-12-22,0,1,765
2013-12-23,0,1,757
2013-12-24,0,1,752
2013-12-25,0,1,767
2013-12-26,0,1,745
2013-12-27,0,1,769
2013-12-28,0,1,762
2013-12-29,0,1,770
2013-12-30,0,1,756
2013-12-31,0,1,775
2014-01-01,0,1,782
2014-01-02,0,1,760
2014-01-03,0,1,751
2014-01-04,0,1,768
2014-01-05,0,1,757
2014-01-06,0,1,766
2014-01-07,0,1,766
2014-01-08,0,1,756
2014-01-09,0,1,775
2014-01-10,0,1,738
2014-01-11,0,1,764
2014-01-12,0,1,752
2014-01-13,0,1,759
2014-01-14,0,1,761
2014-01-15,0,1,773
2014-01-16,0,1,768
2014-01-17,0,1,773
2014-01-18,0,1,751
2014-01-19,0,1,752
2014-01-20,0,1,756
2014-01-21,0,1,766
2014-01-22,0,1,762
2014-01-23,0,1,774
2014-01-24,0,1,770
2014-01-25,0,1,733
2014-01-26,0,1,740
2014-01-27,0,1,748
2014-01-28,0,1,770
2014-01-29,0,1,756
2014-01-30,0,1,766
2014-01-31,0,1,768
2014-02-01,0,1,758
2014-02-02,0,1,741
2014-02-03,0,1,744
2014-02-04,0,1,735
2014-02-05,0,1,768
2014-02-06,0,1,746
2014-02-07,0,1,753
2014-02-08,0,1,750
2014-02-09,0,1,736
2014-02-10,0,1,764
2014-02-11,0,1,749
2014-02-12,0,1,755
2014-02-13,0,1,745
2014-02-14,0,1,750
2014-02-15,0,1,739
2014-02-16,0,1,769
2014-02-17,0,1,745
2014-02-18,0,1,759
2014-02-19,0,1,755
2014-02-20,0,1,763
2014-02-21,0,1,747
2014-02-22,0,1,728
2014-02-23,0,1,746
2014-02-24,0,1,753
2014-02-25,0,1,741
2014-02-26,0,1,745
2014-02-27,0,1,744
2014-02-28,0,1,747
2014-03-01,0,1,736
2014-03-02,0,1,718
2014-03-03,0,1,738
2014-03-04,0,1,762
2014-03-05,0,1,758
2014-03-06,0,1,754
2014-03-07,0,1,740
2014-03-08,0,1,758
2014-03-09,0,1,737
2014-03-10,0,1,740
2014-03-11,0,1,743
2014-03-12,0,1,744
2014-03-13,0,1,752
2014-03-14,0,1,717
2014-03-15,0,1,721
2014-03-16,0,1,748
2014-03-17,0,1,731
2014-03-18,0,1,733
2014-03-19,0,1,743
2014-03-20,0,1,733
2014-03-21,0,1,737
2014-03-22,0,1,717
2014-03-23,0,1,745
2014-03-24,0,1,722
2014-03-25,0,1,740
2014-03-26,0,1,742
2014-03-27,0,1,739
2014-03-28,0,1,730
2014-03-29,0,1,726
2014-03-30,0,1,726
2014-03-31,0,1,745
2014-04-01,0,1,736
2014-04-02,0,1,747
2014-04-03,0,1,726
2014-04-04,0,1,726
2014-04-05,0,1,721
2014-04-06,0,1,733
2014-04-07,0,1,722
2014-04-08,0,1,726
2014-04-09,0,1,732
2014-04-10,0,1,729
2014-04-11,0,1,702
2014-04-12,0,1,710
2014-04-13,0,1,730
2014-04-14,0,1,722
2014-04-15,0,1,727
2014-04-16,0,1,736
2014-04-17,0,1,731
2014-04-18,0,1,737
2014-04-19,0,1,721
2014-04-20,0,1,711
2014-04-21,0,1,721
2014-04-22,0,1,734
2014-04-23,0,1,737
2014-04-24,0,1,713
2014-04-25,0,1,722
2014-04-26,0,1,729
2014-04-27,0,1,711
2014-04-28,0,1,718
2014-04-29,0,1,713
2014-04-30,0,1,713
2014-05-01,0,1,719
2014-05-02,0,1,720
2014-05-03,0,1,705
2014-05-04,0,1,720
2014-05-05,0,1,723
2014-05-06,0,1,716
2014-05-07,0,1,728
2014-05-08,0,1,715
2014-05-09,0,1,710
2014-05-10,0,1,716
2014-05-11,0,1,731
2014-05-12,0,1,697
2014-05-13,0,1,713
2014-05-14,0,1,729
2014-05-15,0,1,711
2014-05-16,0,1,702
2014-05-17,0,1,719
2014-05-18,0,1,703
2014-05-19,0,1,717
2014-05-20,0,1,711
2014-05-21,0,1,699
2014-05-22,0,1,706
2014-05-23,0,1,711
2014-05-24,0,1,702
2014-05-25,0,1,693
2014-05-26,0,1,727
2014-05-27,0,1,713
2014-05-28,0,1,703
2014-05-29,0,1,722
2014-05-30,0,1,711
2014-05-31,0,1,692
2014-06-01,0,1,706
2014-06-02,0,1,712
2014-06-03,0,1,714
2014-06-04,0,1,712
2014-06-05,0,1,689
2014-06-06,0,1,697
2014-06-07,0,1,696
2014-06-08,0,1,692
2014-06-09,0,1,699
2014-06-10,0,1,715
2014-06-11,0,1,705
2014-06-12,0,1,689
2014-06-13,0,1,693
2014-06-14,0,1,690
2014-06-15,0,1,695
2014-06-16,0,1,690
2014-06-17,0,1,704
2014-06-18,0,1,700
2014-06-19,0,1,712
2014-06-20,0,1,696
2014-06-21,0,1,700
2014-06-22,0,1,698
2014-06-23,0,1,688
2014-06-24,0,1,706
2014-06-25,0,1,725
2014-06-26,0,1,688
2014-06-27,0,1,707
2014-06-28,0,1,695
2014-06-29,0,1,680
2014-06-30,0,1,707
2014-07-01,0,1,716
2014-07-02,0,1,707
2014-07-03,0,1,707
2014-07-04,0,1,716
2014-07-05,0,1,688
2014-07-06,0,1,714
2014-07-07,0,1,717
2014-07-08,0,1,693
2014-07-09,0,1,709
2014-07-10,0,1,705
2014-07-11,0,1,711
2014-07-12,0,1,706
2014-07-13,0,1,711
2014-07-14,0,1,685
2014-07-15,0,1,721
2014-07-16,0,1,715
2014-07-17,0,1,687
2014-07-18,0,1,712
2014-07-19,0,1,684
2014-07-20,0,1,705
2014-07-21,0,1,697
2014-07-22,0,1,706
2014-07-23,0,1,715
2014-07-24,0,1,704
2014-07-25,0,1,686
2014-07-26,0,1,700
2014-07-27,0,1,687
2014-07-28,0,1,710
2014-07-29,0,1,698
2014-07-30,0,1,713
2014-07-31,0,1,712
2014-08-01,0,1,722
2014-08-02,0,1,679
2014-08-03,0,1,703
2014-08-04,0,1,694
2014-08-05,0,1,717
2014-08-06,0,1,713
2014-08-07,0,1,718
2014-08-08,0,1,718
2014-08-09,0,1,697
2014-08-10,0,1,702
2014-08-11,0,1,717
2014-08-12,0,1,709
2014-08-13,0,1,720
2014-08-14,0,1,721
2014-08-15,0,1,696
2014-08-16,0,1,688
2014-08-17,0,1,707
2014-08-18,0,1,720
2014-08-19,0,1,702
2014-08-20,0,1,724
2014-08-21,0,1,712
2014-08-22,0,1,708
2014-08-23,0,1,716
2014-08-24,0,1,709
2014-08-25,0,1,705
2014-08-26,0,1,720
2014-08-27,0,1,720
2014-08-28,0,1,716
2014-08-29,0,1,724
2014-08-30,0,1,703
2014-08-31,0,1,703
2014-09-01,0,1,720
2014-09-02,0,1,730
2014-09-03,0,1,724
2014-09-04,0,1,709
2014-09-05,0,1,717
2014-09-06,0,1,737
2014-09-07,0,1,720
2014-09-08,0,1,704
2014-09-09,0,1,717
2014-09-10,0,1,730
2014-09-11,0,1,731
2014-09-12,0,1,713
2014-09-13,0,1,738
2014-09-14,0,1,723
2014-09-15,0,1,727
2014-09-16,0,1,743
2014-09-17,0,1,735
2014-09-18,0,1,709
2014-09-19,0,1,719
2014-09-20,0,1,713
2014-09-21,0,1,718
2014-09-22,0,1,729
2014-09-23,0,1,741
2014-09-24,0,1,728
2014-09-25,0,1,725
2014-09-26,0,1,726
2014-09-27,0,1,729
2014-09-28,0,1,731
2014-09-29,0,1,738
2014-09-30,0,1,749
2014-10-01,0,1,736
2014-10-02,0,1,748
2014-10-03,0,1,734
2014-10-04,0,1,729
2014-10-05,0,1,747
2014-10-06,0,1,732
2014-10-07,0,1,734
2014-10-08,0,1,758
2014-10-09,0,1,740
2014-10-10,0,1,745
2014-10-11,0,1,735
2014-10-12,0,1,715
2014-10-13,0,1,742
2014-10-14,0,1,752
2014-10-15,0,1,746
2014-10-16,0,1,750
2014-10-17,0,1,750
2014-10-18,0,1,749
2014-10-19,0,1,745
2014-10-20,0,1,734
2014-10-21,0,1,750
2014-10-22,0,1,744
2014-10-23,0,1,743
2014-10-24,0,1,737
2014-10-25,0,1,738
2014-10-26,0,1,742
2014-10-27,0,1,767
2014-10-28,0,1,755
2014-10-29,0,1,772
2014-10-30,0,1,751
2014-10-31,0,1,753
2014-11-01,0,1,738
2014-11-02,0,1,744
2014-11-03,0,1,742
2014-11-04,0,1,763
2014-11-05,0,1,750
2014-11-06,0,1,751
2014-11-07,0,1,750
2014-11-08,0,1,749
2014-11-09,0,1,752
2014-11-10,0,1,748
2014-11-11,0,1,745
2014-11-12,0,1,738
2014-11-13,0,1,748
2014-11-14,0,1,745
2014-11-15,0,1,741
2014-11-16,0,1,741
2014-11-17,0,1,760
2014-11-18,0,1,759
2014-11-19,0,1,762
2014-11-20,0,1,752
2014-11-21,0,1,770
2014-11-22,0,1,747
2014-11-23,0,1,728
2014-11-24,0,1,750
2014-11-25,0,1,751
2014-11-26,0,1,752
2014-11-27,0,1,767
2014-11-28,0,1,780
2014-11-29,0,1,740
2014-11-30,0,1,750
2014-12-01,0,1,752
2014-12-02,0,1,744
2014-12-03,0,1,779
2014-12-04,0,1,754
2014-12-05,0,1,766
2014-12-06,0,1,767
2014-12-07,0,1,755
2014-12-08,0,1,751
2014-12-09,0,1,740
2014-12-10,0,1,776
2014-12-11,0,1,787
2014-12-12,0,1,755
2014-12-13,0,1,760
2014-12-14,0,1,753
2014-12-15,0,1,757
2014-12-16,0,1,784
2014-12-17,0,1,772
2014-12-18,0,1,767
2014-12-19,0,1,762
2014-12-20,0,1,758
2014-12-21,0,1,742
2014-12-22,0,1,762
2014-12-23,0,1,787
2014-12-24,0,1,779
2014-12-25,0,1,762
2014-12-26,0,1,763
2014-12-27,0,1,770
2014-12-28,0,1,762
2014-12-29,0,1,789
2014-12-30,0,1,773
2014-12-31,0,1,774
2015-01-01,0,1,757
2015-01-02,0,1,744
2015-01-03,0,1,768
2015-01-04,0,1,755
2015-01-05,0,1,757
2015-01-06,0,1,775
2015-01-07,0,1,765
2015-01-08,0,1,774
2015-01-09,0,1,763
2015-01-10,0,1,751
2015-01-11,0,1,761
2015-01-12,0,1,749
2015-01-13,0,1,774
2015-01-14,0,1,765
2015-01-15,0,1,766
2015-01-16,0,1,773
2015-01-17,0,1,756
2015-01-18,0,1,751
2015-01-19,0,1,773
2015-01-20,0,1,768
2015-01-21,0,1,782
2015-01-22,0,1,758
2015-01-23,0,1,756
2015-01-24,0,1,745
2015-01-25,0,1,743
2015-01-26,0,1,763
2015-01-27,0,1,761
2015-01-28,0,1,761
2015-01-29,0,1,765
2015-01-30,0,1,747
2015-01-31,0,1,752
2015-02-01,0,1,749
2015-02-02,0,1,778
2015-02-03,0,1,757
2015-02-04,0,1,753
2015-02-05,0,1,756
2015-02-06,0,1,757
2015-02-07,0,1,742
2015-02-08,0,1,747
2015-02-09,0,1,745
2015-02-10,0,1,754
2015-02-11,0,1,767
2015-02-12,0,1,769
2015-02-13,0,1,757
2015-02-14,0,1,759
2015-02-15,0,1,749
2015-02-16,0,1,762
2015-02-17,0,1,764
2015-02-18,0,1,761
2015-02-19,0,1,733
2015-02-20,0,1,749
2015-02-21,0,1,755
2015-02-22,0,1,739
2015-02-23,0,1,771
2015-02-24,0,1,766
2015-02-25,0,1,774
2015-02-26,0,1,772
2015-02-27,0,1,727
2015-02-28,0,1,753
2015-03-01,0,1,747
2015-03-02,0,1,761
2015-03-03,0,1,764
2015-03-04,0,1,750
2015-03-05,0,1,741
2015-03-06,0,1,734
2015-03-07,0,1,742
2015-03-08,0,1,732
2015-03-09,0,1,737
2015-03-10,0,1,745
2015-03-11,0,1,755
2015-03-12,0,1,740
2015-03-13,0,1,751
2015-03-14,0,1,729
2015-03-15,0,1,751
2015-03-16,0,1,732
2015-03-17,0,1,746
2015-03-18,0,1,750
2015-03-19,0,1,735
2015-03-20,0,1,730
2015-03-21,0,1,736
2015-03-22,0,1,729
2015-03-23,0,1,733
2015-03-24,0,1,740
2015-03-25,0,1,747
2015-03-26,0,1,732
2015-03-27,0,1,750
2015-03-28,0,1,711
2015-03-29,0,1,731
2015-03-30,0,1,734
2015-03-31,0,1,737
2015-04-01,0,1,727
2015-04-02,0,1,743
2015-04-03,0,1,713
2015-04-04,0,1,731
2015-04-05,0,1,726
2015-04-06,0,1,726
2015-04-07,0,1,724
2015-04-08,0,1,730
2015-04-09,0,1,710
2015-04-10,0,1,733
2015-04-11,0,1,723
2015-04-12,0,1,728
2015-04-13,0,1,716
2015-04-14,0,1,727
2015-04-15,0,1,740
2015-04-16,0,1,732
2015-04-17,0,1,734
2015-04-18,0,1,723
2015-04-19,0,1,723
2015-04-20,0,1,726
2015-04-21,0,1,744
2015-04-22,0,1,726
2015-04-23,0,1,720
2015-04-24,0,1,720
2015-04-25,0,1,715
2015-04-26,0,1,714
2015-04-27,0,1,730
2015-04-28,0,1,730
2015-04-29,0,1,722
2015-04-30,0,1,744
2015-05-01,0,1,710
2015-05-02,0,1,718
2015-05-03,0,1,704
2015-05-04,0,1,713
2015-05-05,0,1,720
2015-05-06,0,1,743
2015-05-07,0,1,721
2015-05-08,0,1,715
2015-05-09,0,1,694
2015-05-10,0,1,712
2015-05-11,0,1,705
2015-05-12,0,1,713
2015-05-13,0,1,726
2015-05-14,0,1,712
2015-05-15,0,1,725
2015-05-16,0,1,719
2015-05-17,0,1,709
2015-05-18,0,1,713
2015-05-19,0,1,716
2015-05-20,0,1,722
2015-05-21,0,1,719
2015-05-22,0,1,705
2015-05-23,0,1,692
2015-05-24,0,1,707
2015-05-25,0,1,712
2015-05-26,0,1,708
2015-05-27,0,1,716
2015-05-28,0,1,704
2015-05-29,0,1,712
2015-05-30,0,1,703
2015-05-31,0,1,704
2015-06-01,0,1,715
2015-06-02,0,1,735
2015-06-03,0,1,715
2015-06-04,0,1,716
2015-06-05,0,1,715
2015-06-06,0,1,699
2015-06-07,0,1,710
2015-06-08,0,1,719
2015-06-09,0,1,712
2015-06-10,0,1,741
2015-06-11,0,1,691
2015-06-12,0,1,695
2015-06-13,0,1,687
2015-06-14,0,1,711
2015-06-15,0,1,708
2015-06-16,0,1,703
2015-06-17,0,1,720
2015-06-18,0,1,705
2015-06-19,0,1,728
2015-06-20,0,1,692
2015-06-21,0,1,710
2015-06-22,0,1,694
2015-06-23,0,1,715
2015-06-24,0,1,707
2015-06-25,0,1,694
2015-06-26,0,1,680
2015-06-27,0,1,694
2015-06-28,0,1,708
2015-06-29,0,1,704
2015-06-30,0,1,695
2015-07-01,0,1,725
2015-07-02,0,1,711
2015-07-03,0,1,709
2015-07-04,0,1,701
2015-07-05,0,1,724
2015-07-06,0,1,706
2015-07-07,0,1,702
2015-07-08,0,1,722
2015-07-09,0,1,686
2015-07-10,0,1,704
2015-07-11,0,1,694
2015-07-12,0,1,712
2015-07-13,0,1,705
2015-07-14,0,1,703
2015-07-15,0,1,713
2015-07-16,0,1,695
2015-07-17,0,1,720
2015-07-18,0,1,696
2015-07-19,0,1,707
2015-07-20,0,1,699
2015-07-21,0,1,716
2015-07-22,0,1,712
2015-07-23,0,1,729
2015-07-24,0,1,688
2015-07-25,0,1,695
2015-07-26,0,1,696
2015-07-27,0,1,695
2015-07-28,0,1,712
2015-07-29,0,1,723
2015-07-30,0,1,704
2015-07-31,0,1,705
2015-08-01,0,1,706
2015-08-02,0,1,708
2015-08-03,0,1,704
2015-08-04,0,1,691
2015-08-05,0,1,712
2015-08-06,0,1,734
2015-08-07,0,1,697
2015-08-08,0,1,693
2015-08-09,0,1,707
2015-08-10,0,1,711
2015-08-11,0,1,710
2015-08-12,0,1,719
2015-08-13,0,1,714
2015-08-14,0,1,713
2015-08-15,0,1,710
2015-08-16,0,1,697
2015-08-17,0,1,720
2015-08-18,0,1,717
2015-08-19,0,1,715
2015-08-20,0,1,728
2015-08-21,0,1,712
2015-08-22,0,1,705
2015-08-23,0,1,708
2015-08-24,0,1,722
2015-08-25,0,1,724
2015-08-26,0,1,731
2015-08-27,0,1,703
2015-08-28,0,1,726
2015-08-29,0,1,711
2015-08-30,0,1,719
2015-08-31,0,1,733
2015-09-01,0,1,739
2015-09-02,0,1,714
2015-09-03,0,1,734
2015-09-04,0,1,721
2015-09-05,0,1,725
2015-09-06,0,1,701
2015-09-07,0,1,713
2015-09-08,0,1,732
2015-09-09,0,1,722
2015-09-10,0,1,724
2015-09-11,0,1,736
2015-09-12,0,1,741
2015-09-13,0,1,718
2015-09-14,0,1,736
2015-09-15,0,1,734
2015-09-16,0,1,744
2015-09-17,0,1,736
2015-09-18,0,1,713
2015-09-19,0,1,735
2015-09-20,0,1,715
2015-09-21,0,1,717
2015-09-22,0,1,748
2015-09-23,0,1,735
